server_time_local,server_time_utc,client_ts,device,sensors.gps.lat,sensors.gps.lon,sensors.gps.alt_m,sensors.gps.sat,sensors.gps.hdop,sensors.dht22.temp_c,sensors.dht22.hum_pct,sensors.bmp280.temp_c,sensors.bmp280.press_hpa,sensors.bmp280.alt_m,sensors.bh1750.lux,sensors.hs_s20b.adc_raw,sensors.hs_s20b.ratio,sensors.mh_z19e.co2_ppm
2025-09-04T10:45:06+05:30,2025-09-04T05:15:06+00:00,2025-09-04T10:45:07+05:30,esp32-env1,28.544485,77.333141,207,9,1.2,23.60000038,99.90000153,23.79999924,984.7460938,240.064209,405.833313,4095,1,491,119,31,113,605
2025-09-04T10:45:10+05:30,2025-09-04T05:15:10+00:00,2025-09-04T10:45:12+05:30,esp32-env1,28.544485,77.333141,212,9,1.3,23.60000038,99.90000153,23.80999947,984.7505493,240.0261383,409.9999695,4095,1,431,107,36,98,227
2025-09-04T10:45:18+05:30,2025-09-04T05:15:18+00:00,2025-09-04T10:45:17+05:30,esp32-env1,28.544485,77.333141,210,8,1.2,23.60000038,99.90000153,23.84000015,984.7608032,239.9386597,405.833313,4095,1,496,68,53,82,537
2025-09-04T10:45:21+05:30,2025-09-04T05:15:21+00:00,2025-09-04T10:45:22+05:30,esp32-env1,28.544485,77.333141,214,10,1.3,23.60000038,99.90000153,23.85000038,984.7530518,240.0045166,410.833313,4095,1,432,26,55,56,297
2025-09-04T10:45:26+05:30,2025-09-04T05:15:26+00:00,2025-09-04T10:45:27+05:30,esp32-env1,28.544485,77.333141,210,7,1.5,23.60000038,99.90000153,23.86000061,984.7560425,239.9793091,406.6666565,4095,1,466,104,47,123,588
2025-09-04T10:45:31+05:30,2025-09-04T05:15:31+00:00,2025-09-04T10:45:32+05:30,esp32-env1,28.544485,77.333141,209,7,1,23.60000038,99.90000153,23.87000084,984.7648315,239.9041748,407.4999695,4095,1,508,56,53,40,236
2025-09-04T10:45:36+05:30,2025-09-04T05:15:36+00:00,2025-09-04T10:45:37+05:30,esp32-env1,28.544485,77.333141,211,8,1.4,23.60000038,99.90000153,23.87999916,984.7449951,240.0734711,408.333313,4095,1,466,29,44,60,220
2025-09-04T10:45:41+05:30,2025-09-04T05:15:41+00:00,2025-09-04T10:45:42+05:30,esp32-env1,28.544485,77.333141,212,12,0.8,23.60000038,99.90000153,23.88999939,984.7409668,240.1079559,410.833313,4095,1,473,28,18,43,443
2025-09-04T10:45:45+05:30,2025-09-04T05:15:45+00:00,2025-09-04T10:45:47+05:30,esp32-env1,28.544485,77.333141,215,10,1.3,23.70000076,99.90000153,23.90999985,984.7472534,240.0539246,408.333313,4095,1,421,91,58,60,180
2025-09-04T10:45:51+05:30,2025-09-04T05:15:51+00:00,2025-09-04T10:45:52+05:30,esp32-env1,28.544485,77.333141,209,7,1.3,23.60000038,99.90000153,23.92000008,984.7503052,240.0281982,405.833313,4095,1,470,70,12,183,357
2025-09-04T10:45:56+05:30,2025-09-04T05:15:56+00:00,2025-09-04T10:45:57+05:30,esp32-env1,28.544485,77.333141,207,7,0.9,23.60000038,99.90000153,23.92000008,984.7380981,240.1321411,406.6666565,4095,1,445,22,20,49,383
2025-09-04T10:46:01+05:30,2025-09-04T05:16:01+00:00,2025-09-04T10:46:02+05:30,esp32-env1,28.544485,77.333141,211,11,0.8,23.60000038,99.90000153,23.92000008,984.7263184,240.2324829,407.4999695,4095,1,453,116,23,176,455
2025-09-04T10:46:05+05:30,2025-09-04T05:16:05+00:00,2025-09-04T10:46:07+05:30,esp32-env1,28.544485,77.333141,210,8,1.3,23.70000076,99.90000153,23.93000031,984.7476807,240.0503235,407.4999695,4095,1,516,52,30,164,404
2025-09-04T10:46:13+05:30,2025-09-04T05:16:13+00:00,2025-09-04T10:46:12+05:30,esp32-env1,28.544485,77.333141,215,11,1.5,23.60000038,99.90000153,23.95000076,984.7503662,240.0276794,406.6666565,4095,1,478,106,45,90,351
2025-09-04T10:46:16+05:30,2025-09-04T05:16:16+00:00,2025-09-04T10:46:17+05:30,esp32-env1,28.544485,77.333141,212,10,1.5,23.60000038,99.90000153,23.95999908,984.7509155,240.0230408,406.6666565,4095,1,437,79,16,155,290
2025-09-04T10:46:21+05:30,2025-09-04T05:16:21+00:00,2025-09-04T10:46:22+05:30,esp32-env1,28.544485,77.333141,214,11,0.8,23.60000038,99.90000153,23.96999931,984.7589111,239.9546051,405.833313,4095,1,501,79,15,163,292
2025-09-04T10:46:26+05:30,2025-09-04T05:16:26+00:00,2025-09-04T10:46:27+05:30,esp32-env1,28.544485,77.333141,210,8,1.1,23.60000038,99.90000153,23.96999931,984.7487793,240.0410614,404.9999695,4095,1,428,115,54,120,627
2025-09-04T10:46:31+05:30,2025-09-04T05:16:31+00:00,2025-09-04T10:46:32+05:30,esp32-env1,28.544485,77.333141,214,12,1.4,23.60000038,99.90000153,23.96999931,984.7401733,240.1146393,409.1666565,4095,1,476,88,5,141,533
2025-09-04T10:46:36+05:30,2025-09-04T05:16:36+00:00,2025-09-04T10:46:37+05:30,esp32-env1,28.544485,77.333141,212,7,1.4,23.60000038,99.90000153,23.97999954,984.7681885,239.875885,409.9999695,4095,1,479,55,48,125,284
2025-09-04T10:46:40+05:30,2025-09-04T05:16:40+00:00,2025-09-04T10:46:42+05:30,esp32-env1,28.544485,77.333141,215,11,1.1,23.60000038,99.90000153,23.98999977,984.7654419,239.8990326,406.6666565,4095,1,487,117,53,144,291
2025-09-04T10:46:46+05:30,2025-09-04T05:16:46+00:00,2025-09-04T10:46:47+05:30,esp32-env1,28.544485,77.333141,212,8,1.3,23.60000038,99.90000153,24,984.7695313,239.864563,406.6666565,4095,1,479,95,27,62,581
2025-09-04T10:46:51+05:30,2025-09-04T05:16:51+00:00,2025-09-04T10:46:52+05:30,esp32-env1,28.544485,77.333141,210,8,1.3,23.70000076,99.90000153,24,984.7592163,239.9520416,409.9999695,4095,1,518,85,32,193,533
2025-09-04T10:46:55+05:30,2025-09-04T05:16:55+00:00,2025-09-04T10:46:57+05:30,esp32-env1,28.544485,77.333141,205,11,1.3,23.70000076,99.90000153,24.01000023,984.7481079,240.0467224,409.9999695,4095,1,507,68,26,125,311
2025-09-04T10:47:01+05:30,2025-09-04T05:17:01+00:00,2025-09-04T10:47:02+05:30,esp32-env1,28.544485,77.333141,207,7,1.2,23.70000076,99.90000153,24,984.7633057,239.9175568,405.833313,4095,1,507,95,9,193,455
2025-09-04T10:47:05+05:30,2025-09-04T05:17:05+00:00,2025-09-04T10:47:07+05:30,esp32-env1,28.544485,77.333141,214,8,1.5,23.60000038,99.90000153,24.01000023,984.7600098,239.945343,409.1666565,4095,1,460,51,59,91,678
2025-09-04T10:47:10+05:30,2025-09-04T05:17:10+00:00,2025-09-04T10:47:12+05:30,esp32-env1,28.544485,77.333141,211,7,1.4,23.70000076,99.90000153,24.01000023,984.7484131,240.0441437,406.6666565,4095,1,423,69,6,132,604
2025-09-04T10:47:15+05:30,2025-09-04T05:17:15+00:00,2025-09-04T10:47:17+05:30,esp32-env1,28.544485,77.333141,215,12,1,23.60000038,99.90000153,24.02000046,984.7589111,239.9546051,408.333313,4095,1,446,36,6,134,468
2025-09-04T10:47:21+05:30,2025-09-04T05:17:21+00:00,2025-09-04T10:47:22+05:30,esp32-env1,28.544485,77.333141,207,9,0.8,23.60000038,99.90000153,24,984.7510986,240.0214996,409.1666565,4095,1,474,73,41,58,270
2025-09-04T10:47:27+05:30,2025-09-04T05:17:27+00:00,2025-09-04T10:47:27+05:30,esp32-env1,28.544485,77.333141,207,12,1.4,23.70000076,99.90000153,23.98999977,984.7399902,240.1161804,406.6666565,4095,1,427,58,22,191,517
2025-09-04T10:47:31+05:30,2025-09-04T05:17:31+00:00,2025-09-04T10:47:32+05:30,esp32-env1,28.544485,77.333141,213,8,1.3,23.60000038,99.90000153,23.97999954,984.7391357,240.1233826,411.6666565,4095,1,460,43,31,199,380
2025-09-04T10:47:35+05:30,2025-09-04T05:17:35+00:00,2025-09-04T10:47:37+05:30,esp32-env1,28.544485,77.333141,213,9,1.4,23.70000076,99.90000153,23.98999977,984.7556152,239.9829102,408.333313,4095,1,482,81,52,172,572
2025-09-04T10:47:41+05:30,2025-09-04T05:17:41+00:00,2025-09-04T10:47:42+05:30,esp32-env1,28.544485,77.333141,211,12,1,23.70000076,99.90000153,23.98999977,984.7504883,240.0266418,410.833313,4095,1,460,95,48,169,93
2025-09-04T10:47:45+05:30,2025-09-04T05:17:45+00:00,2025-09-04T10:47:47+05:30,esp32-env1,28.544485,77.333141,213,8,1,23.70000076,99.90000153,24,984.7425537,240.0940552,409.1666565,4095,1,463,76,8,41,232
2025-09-04T10:47:50+05:30,2025-09-04T05:17:50+00:00,2025-09-04T10:47:52+05:30,esp32-env1,28.544485,77.333141,206,8,1.1,23.70000076,99.90000153,24,984.7301636,240.1995392,408.333313,4095,1,480,105,55,165,511
2025-09-04T10:47:58+05:30,2025-09-04T05:17:58+00:00,2025-09-04T10:47:57+05:30,esp32-env1,28.544485,77.333141,215,10,1.2,23.70000076,99.90000153,24.01000023,984.741394,240.1043549,409.1666565,4095,1,454,69,20,184,268
2025-09-04T10:48:01+05:30,2025-09-04T05:18:01+00:00,2025-09-04T10:48:02+05:30,esp32-env1,28.544485,77.333141,205,8,1.2,23.70000076,99.90000153,24,984.7341919,240.1655884,407.4999695,4095,1,483,24,13,165,731
2025-09-04T10:48:06+05:30,2025-09-04T05:18:06+00:00,2025-09-04T10:48:07+05:30,esp32-env1,28.544485,77.333141,206,12,1.4,23.70000076,99.90000153,24.02000046,984.7384644,240.1290436,407.4999695,4095,1,475,89,14,141,605
2025-09-04T10:48:10+05:30,2025-09-04T05:18:10+00:00,2025-09-04T10:48:12+05:30,esp32-env1,28.544485,77.333141,209,9,1.3,23.70000076,99.90000153,24.02000046,984.7354126,240.1552887,409.1666565,4095,1,443,25,50,163,157
2025-09-04T10:48:16+05:30,2025-09-04T05:18:16+00:00,2025-09-04T10:48:17+05:30,esp32-env1,28.544485,77.333141,210,8,1.5,23.70000076,99.90000153,24.04000092,984.7316895,240.186676,405.833313,4095,1,442,98,12,44,202
2025-09-04T10:48:20+05:30,2025-09-04T05:18:20+00:00,2025-09-04T10:48:22+05:30,esp32-env1,28.544485,77.333141,205,10,1.5,23.70000076,99.90000153,24.04999924,984.736084,240.1491241,409.9999695,4095,1,493,51,44,119,644
2025-09-04T10:48:26+05:30,2025-09-04T05:18:26+00:00,2025-09-04T10:48:27+05:30,esp32-env1,28.544485,77.333141,210,8,1,23.70000076,99.90000153,24.07999992,984.7503052,240.0281982,405.833313,4095,1,498,44,10,151,317
2025-09-04T10:48:30+05:30,2025-09-04T05:18:30+00:00,2025-09-04T10:48:32+05:30,esp32-env1,28.544485,77.333141,211,7,0.9,23.70000076,99.90000153,24.10000038,984.743042,240.0899353,409.1666565,4095,1,488,92,5,62,739
2025-09-04T10:48:35+05:30,2025-09-04T05:18:35+00:00,2025-09-04T10:48:37+05:30,esp32-env1,28.544485,77.333141,211,10,0.9,23.70000076,99.90000153,24.12000084,984.743103,240.0894318,408.333313,4095,1,474,52,52,131,561
2025-09-04T10:48:41+05:30,2025-09-04T05:18:41+00:00,2025-09-04T10:48:42+05:30,esp32-env1,28.544485,77.333141,207,8,1.5,23.70000076,99.90000153,24.12999916,984.7405396,240.111557,408.333313,4095,1,424,39,59,128,195
2025-09-04T10:48:45+05:30,2025-09-04T05:18:45+00:00,2025-09-04T10:48:47+05:30,esp32-env1,28.544485,77.333141,214,10,0.9,23.70000076,99.90000153,24.15999985,984.7474976,240.0518646,408.333313,4095,1,456,35,35,120,198
2025-09-04T10:48:50+05:30,2025-09-04T05:18:50+00:00,2025-09-04T10:48:52+05:30,esp32-env1,28.544485,77.333141,214,12,1.4,23.70000076,99.90000153,24.18000031,984.7318726,240.1851349,408.333313,4095,1,488,97,12,44,571
2025-09-04T10:48:56+05:30,2025-09-04T05:18:56+00:00,2025-09-04T10:48:57+05:30,esp32-env1,28.544485,77.333141,208,9,1.1,23.70000076,99.90000153,24.18000031,984.7572632,239.9690094,409.1666565,4095,1,473,47,22,161,179
2025-09-04T10:49:00+05:30,2025-09-04T05:19:00+00:00,2025-09-04T10:49:02+05:30,esp32-env1,28.544485,77.333141,215,11,1.3,23.70000076,99.90000153,24.18000031,984.7453003,240.0709076,411.6666565,4095,1,476,98,35,157,560
2025-09-04T10:49:06+05:30,2025-09-04T05:19:06+00:00,2025-09-04T10:49:07+05:30,esp32-env1,28.544485,77.333141,205,7,1.5,23.70000076,99.90000153,24.17000008,984.7341919,240.1655884,406.6666565,4095,1,511,59,52,102,713
2025-09-04T10:49:10+05:30,2025-09-04T05:19:10+00:00,2025-09-04T10:49:12+05:30,esp32-env1,28.544485,77.333141,205,8,1.4,23.70000076,99.90000153,24.15999985,984.7425537,240.0940552,408.333313,4095,1,497,81,27,197,674
2025-09-04T10:49:16+05:30,2025-09-04T05:19:16+00:00,2025-09-04T10:49:17+05:30,esp32-env1,28.544485,77.333141,210,7,1.5,23.70000076,99.90000153,24.14999962,984.7521973,240.0122375,409.9999695,4095,1,441,35,25,114,650
2025-09-04T10:49:20+05:30,2025-09-04T05:19:20+00:00,2025-09-04T10:49:22+05:30,esp32-env1,28.544485,77.333141,205,8,1,23.70000076,99.90000153,24.12999916,984.7536011,239.9998932,412.4999695,4095,1,461,37,12,79,290
2025-09-04T10:49:26+05:30,2025-09-04T05:19:26+00:00,2025-09-04T10:49:27+05:30,esp32-env1,28.544485,77.333141,207,11,1,23.70000076,99.90000153,24.10000038,984.7445068,240.0775909,411.6666565,4095,1,504,33,50,100,655
2025-09-04T10:49:30+05:30,2025-09-04T05:19:30+00:00,2025-09-04T10:49:32+05:30,esp32-env1,28.544485,77.333141,210,12,1,23.70000076,99.90000153,24.05999947,984.7418823,240.0997162,416.6666565,4095,1,439,109,59,133,246
2025-09-04T10:49:35+05:30,2025-09-04T05:19:35+00:00,2025-09-04T10:49:37+05:30,esp32-env1,28.544485,77.333141,210,7,1.1,23.70000076,99.90000153,24.04999924,984.7406006,240.1110382,410.833313,4095,1,497,37,46,113,531
2025-09-04T10:49:41+05:30,2025-09-04T05:19:41+00:00,2025-09-04T10:49:42+05:30,esp32-env1,28.544485,77.333141,210,9,1.3,23.70000076,99.90000153,24.03000069,984.7484131,240.0441437,409.1666565,4095,1,428,42,13,66,100
2025-09-04T10:49:45+05:30,2025-09-04T05:19:45+00:00,2025-09-04T10:49:47+05:30,esp32-env1,28.544485,77.333141,215,9,1,23.70000076,99.90000153,24.03000069,984.7532959,240.0024567,406.6666565,4095,1,503,79,56,136,412
2025-09-04T10:49:50+05:30,2025-09-04T05:19:50+00:00,2025-09-04T10:49:52+05:30,esp32-env1,28.544485,77.333141,215,12,1,23.70000076,99.90000153,24.04000092,984.7301636,240.1995392,410.833313,4095,1,471,66,11,183,473
2025-09-04T10:49:55+05:30,2025-09-04T05:19:55+00:00,2025-09-04T10:49:57+05:30,esp32-env1,28.544485,77.333141,206,9,0.8,23.70000076,99.90000153,24.04999924,984.7423706,240.0955963,406.6666565,4095,1,465,109,41,79,573
2025-09-04T10:50:01+05:30,2025-09-04T05:20:01+00:00,2025-09-04T10:50:02+05:30,esp32-env1,28.544485,77.333141,213,9,1.1,23.70000076,99.90000153,24.04000092,984.7351685,240.1573486,409.1666565,4095,1,507,40,44,80,165
2025-09-04T10:50:06+05:30,2025-09-04T05:20:06+00:00,2025-09-04T10:50:07+05:30,esp32-env1,28.544485,77.333141,212,12,1.2,23.70000076,99.90000153,24.04000092,984.7387695,240.1264801,409.9999695,4095,1,442,56,11,97,233
2025-09-04T10:50:12+05:30,2025-09-04T05:20:12+00:00,2025-09-04T10:50:12+05:30,esp32-env1,28.544485,77.333141,215,12,1.5,23.70000076,99.90000153,24.04999924,984.7373657,240.1383057,408.333313,4095,1,481,51,10,149,491
2025-09-04T10:50:15+05:30,2025-09-04T05:20:15+00:00,2025-09-04T10:50:17+05:30,esp32-env1,28.544485,77.333141,214,7,0.9,23.79999924,99.90000153,24.05999947,984.7380371,240.1326447,407.4999695,4095,1,500,108,44,155,280
2025-09-04T10:50:21+05:30,2025-09-04T05:20:21+00:00,2025-09-04T10:50:22+05:30,esp32-env1,28.544485,77.333141,212,7,1,23.79999924,99.90000153,24.04999924,984.730957,240.1928558,412.4999695,4095,1,518,57,6,168,562
2025-09-04T10:50:26+05:30,2025-09-04T05:20:26+00:00,2025-09-04T10:50:27+05:30,esp32-env1,28.544485,77.333141,213,8,0.9,23.70000076,99.90000153,24.04999924,984.7373657,240.1383057,410.833313,4095,1,490,57,14,124,88
2025-09-04T10:50:32+05:30,2025-09-04T05:20:32+00:00,2025-09-04T10:50:32+05:30,esp32-env1,28.544485,77.333141,206,11,0.8,23.70000076,99.90000153,24.04000092,984.7418213,240.100235,408.333313,4095,1,512,27,39,118,582
2025-09-04T10:50:37+05:30,2025-09-04T05:20:37+00:00,2025-09-04T10:50:37+05:30,esp32-env1,28.544485,77.333141,207,12,1.5,23.70000076,99.90000153,24.04000092,984.7438965,240.0827332,407.4999695,4095,1,510,58,20,68,412
2025-09-04T10:50:41+05:30,2025-09-04T05:20:41+00:00,2025-09-04T10:50:42+05:30,esp32-env1,28.544485,77.333141,206,7,0.9,23.79999924,99.90000153,24.04000092,984.7268066,240.228363,409.1666565,4095,1,471,40,11,149,352
2025-09-04T10:50:47+05:30,2025-09-04T05:20:47+00:00,2025-09-04T10:50:47+05:30,esp32-env1,28.544485,77.333141,212,12,1.4,23.79999924,99.90000153,24.04999924,984.7545166,239.9921722,410.833313,4095,1,479,79,19,45,598
